,st_areasha
6807,118214863.3684325
6808,220386094.58985052
6809,233334825.63477424
6810,139860116.809905
6811,76411167.2602435
6812,178785917.0703115
6813,160444197.8199985
6814,565042333.9878472
6815,246931760.91005456
6816,272275111.1770345
6817,6718569.9261845
6818,4884770.3071045
6819,8849018.4379565
6820,2065724.7144195
6821,10369681.5890575
6822,5107822.2860155
6823,1919008.8558235
6824,8083261.007068
6825,12525071.193986
6826,16737860.7770775
6827,23183284.511396
6828,81859480.770092
6829,33202061.76951
6830,470484185.8634637
6831,444288929.2000844
6832,1861487.6563795
6833,6367608.693606
6834,2103644.613236
6835,2793456.8848175
6836,1841672.2385205
6837,54174154.7259095
6838,30350458.1779325
6839,31985970.88358
6840,18594691.779522
6841,128339321.304565
6842,159806572.2162205
6843,8179287.2104055
6844,182303894.21625936
6845,207033135.40787393
6846,32158712.9995615
6847,35845802.8686965
6848,16495804.01004
6849,9864764.4212365
6850,9004019.060983
6851,114624193.068124
6852,10214765.054032
6853,6748297.4402225
6854,22297461.3510975
6855,8106448.7740835
6856,8541784.844011
6857,14910337.3802605
6858,11177350.638769
6859,6624241.6118125
6860,15888342.15999
6861,6366777.582464
6862,5642327.457701
6863,17797155.207291
6864,51749541.84132
6865,33423245.4041525
6866,6727564.868094
6867,3894498.3720205
6868,4695302.8490945
6869,12391385.2884015
6870,1348371.130707
6871,2724612.9286615
6872,1563003.5606815
6873,1403838.190626
6874,4162540.8930745
6875,2106504.2940485
6876,34109934.8214825
6877,7655973.679867
6878,15019556.2431175
6879,60857700.14687
6880,13337188.38588
6881,120029552.972701
6882,132498474.896456
6883,533817653.9227259
6884,120324056.892514
6885,38986470.089417
6886,509572638.7375194
6887,127796821.25611146
6888,262480446.5090484
6889,190023628.8001194
6890,23191797.0509795
6891,3893008.67893
6892,371289707.1952845
6893,527035248.2435
6894,441049794.3321729
6895,12675170.040831
6896,584272663.9827777
6897,323819214.62319094
6898,11078188.8200305
6899,239572421.85835272
6900,193752501.98346052
6901,5801814.992269
6902,5725002.218017
6903,161465558.6070955
6904,168213566.8297985
6905,227994434.70913187
6906,76846922.2905085
6907,179786911.3541715
6908,285298272.4807242
6909,196788934.95082623
6910,207213548.2945612
6911,229795947.36375365
6912,4027903.8117775
6913,9896457.245142
6914,155002400.888911
6915,184534309.56437504
6916,47605430.5804865
6917,9092094.4481405
6918,71038462.998446
6919,6337970.3384
6920,6304865.9094265
6921,78839479.3566265
6922,100074900.012928
6923,26804641.072931
6924,160604468.1493666
6925,406457457.8497699
6926,231686609.13363335
6927,320810886.58308166
6928,261008026.03559643
6929,128240158.5646865
6930,5615799.4707385
6931,29757572.214357
6932,59523979.9342235
6933,34539885.8600355
6934,144906922.83284
6935,14279396.046516
6936,45577293.603011
6937,53256714.271764
6938,26258726.116633
6939,31546686.1262885
6940,22347821.80667
6941,4798181.111666
6942,41360066.306408
6943,1598526.943192
6944,14827281.3081575
6945,2332349.642095
6946,10013515.796622
6947,4708422.658008
6948,15588442.939054
6949,66300683.35648
6950,5143794.4883655
6951,23121298.844471
6952,10897167.537179
6953,9073228.251139
6954,7481916.302789
6955,2206747.7841565
6956,3571257.351551
6957,6514167.786767
6958,3379595.2785055
6959,8726033.7505895
6960,3360549.6815885
6961,8463838.192804
6962,1505212.3748955
6963,2880502.666757
6964,4814002.521431
6965,22542731.5960545
6966,1806473.793728
6967,7666757.710033
6968,5998835.838339
6969,2872320.547158
6970,3209935.8252595
6971,1609607.410796
6972,2155362.9117085
6973,1061646.144343
6974,3926605.1496955
6975,10489016.8264595
6976,2490140.990842
6977,126448337.3241275
6978,4398447.182314
6979,44130270.4158685
6980,40838507.146043
6981,51554863.87194
6982,39937005.818333
6983,10644875.739674
6984,7987748.4020625
6985,2116507.944149
6986,10816991.656535
6987,16118387.5220095
6988,55967677.6921975
6989,2746429.184659
6990,9238349.293842
6991,43137849.152505
6992,9015379.6493895
6993,2939152.1286435
6994,2714103.82535
6995,8690008.294261
6996,50876873.6029255
6997,14578028.680453
6998,6305154.873264
6999,38451628.4687855
7000,30909395.1466475
7001,19863931.650029
7002,14196805.130733
7003,10333201.205876
7004,10703058.23494
7005,23978019.434972
7006,16617076.878679
7007,7523101.568831
7008,2110306.564069
7009,27388261.913235
7010,2377801.5828395
7011,7900605.7586265
7012,1396852.0091195
7013,2783217.8904695
7014,6990268.203444
7015,6388764.7780885
7016,69421327.0178315
7017,43054121.610886
7018,108193152.8366295
7019,3375508.303737
7020,2167560.6774165
7021,19587965.310162
7022,2616318.46222
7023,10278632.839752
7024,2954765.2825605
7025,4401070.6208885
7026,24677012.909353
7027,1584501.2871535
7028,1528163.2632915
7029,31622361.200142
7030,5482434.914531
7031,81870355.59712
7032,10474577.563786
7033,12976621.927279
7034,11169068.418569
7035,16855753.9353525
7036,12018108.103858
7037,21532037.5581505
7038,2133917.4609175
7039,13387266.9713935
7040,13312661.271614
7041,5779121.903028
7042,9149048.1460825
7043,6912146.143408
7044,10351909.1783085
7045,21630708.3889695
7046,8213581.8615755
7047,9754620.8665385
7048,7118141.5795385
7049,6424280.372558
7050,3529809.633957
7051,12337915.7480905
7052,7368510.939502
7053,15784809.94038
7054,14815319.548488
7055,6650314.544894
7056,11383371.267446
7057,10939382.1131205
7058,6000107.6865635
7059,23429938.6733975
7060,11818738.6378685
7061,19047922.252855
7062,11393277.1440885
7063,10239347.0980355
7064,3239531.584806
7065,8724712.787325
7066,41227415.9871105
7067,9862926.00405
7068,21591500.631316
7069,29290700.3696185
7070,4417944.901888
7071,2723349.907657
7072,18573007.5045695
7073,15457014.0914185
7074,3006488.4467005
7075,12047601.1444435
7076,3637296.94319
7077,10356937.57214
7078,5771785.200774
7079,9588284.3684935
7080,17253271.7833715
7081,18557557.532434
7082,17823746.9579535
7083,2737879.490151
7084,5147185.8287105
7085,13315216.8594495
7086,7609097.6894265
7087,11099902.731809
7088,32700855.7242835
7089,3184753.547539
7090,2422049.217447
7091,9088032.3664375
7092,8292341.3755795
7093,5803127.619839
7094,17471104.365306
7095,5172190.121698
7096,15294543.5738555
7097,14190795.8108725
7098,16394186.89994
7099,14477127.446244
7100,11684197.4024785
7101,17829853.5587285
7102,24759721.5442385
7103,5766130.962187
7104,19552114.402662
7105,11982526.715932
7106,3219423.1509265
7107,6071859.232867
7108,4197154.8181945
7109,1529011.468536
7110,3310059.02889
7111,3994227.6055335
7112,12968155.78484
7113,10998722.3379075
7114,144958637.167284
7115,2405597.1947085
7116,56114131.398938
7117,27816776.395638
7118,255763612.5049984
7119,132236823.951357
7120,130331251.721111
7121,3864897.320228
7122,69554427.4524635
7123,3477184.0137605
7124,23788529.6181925
7125,13957004.4727885
7126,2064728.0240915
7127,5139868.0244265
7128,70210332.5625335
7129,1339573.2113705
7130,2004450.053326
7131,1605242.144806
7132,1478625.1876515
7133,7843283.619289
7134,1647252.683842
7135,1014263.7442975
7136,3175709.9206695
7137,1604943.854537
7138,1604476.160784
7139,15051027.3841125
7140,3654780.3560995
7141,2200552.3833155
7142,5500224.4498075
7143,2378683.6151935
7144,47000946.206419
7145,8653746.707109
7146,1285553.8338745
7147,8047298.4765585
7148,5071589.4496425
7149,2738703.487996
7150,6956930.0091595
7151,1457425.805275
7152,2047644.7958555
7153,2127192.8489905
7154,6564064.6373395
7155,7684196.81891
7156,1669246.5055855
7157,1082341.7886035
7158,26614061.354929
7159,2097099.803033
7160,1228818.7030675
7161,1233871.7185485
7162,1970534.82153
7163,1991146.544963
7164,1743933.097554
7165,1096425.8030205
7166,2696970.1287935
7167,1994830.515439
7168,1733988.459634
7169,1262222.4772635
7170,2545616.7719425
7171,1555473.1617575
7172,984068.009367
7173,1612219.5604995
7174,709240.9090305
7175,1512674.8243655
7176,2353057.8452255
7177,918480.1413805
7178,1906103.112573
7179,896245.896101
7180,1074551.7780665
7181,3154618.268447
7182,1735967.4291585
7183,1249233.5066645
7184,2181043.056028
7185,1818767.3120075
7186,680480.4929785
7187,1530928.0776785
7188,743182.3749245
7189,1506030.717828
7190,1870231.8757735
7191,706894202.60819
7192,27213150.2728495
7193,167450494.053122
7194,32729985.489115
7195,315132417.4475817
7196,2707319.532066
7197,79185219.3293725
7198,769454762.6509004
7199,5011073.721527
7200,1826931.432063
7201,158972120.17231464
7202,6436441092.008794
7203,1270342031.2697086
7204,679179836.3091195
7205,174249494.31265515
7206,3096880085.8960094
7207,297365613.21442753
7208,26159623364.808426
7209,161948858.62735808
7210,355271573.02118427
7211,2237218030.807829
7212,885276171.2609947
7213,1015068427.1095414
7214,4739182406.062938
7215,1468495456.0204697
7216,1224369285.203559
7217,1773897195.5193012
7218,2253344395.543305
7219,185610474.24316943
7220,6317887803.785623
7221,7006318125.257499
7222,263351803.9097785
7223,261487693.2109224
7224,177320345.91835245
7225,428772096.6578709
7226,2185122862.690827
7227,59830971.35994646
7228,174489016.75369528
7229,1325381099.2893398
7230,5383759647.160944
7231,174621296.3911043
7232,472309075.0603809
